Time,Time Code,Country Name,Country Code,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households) [per_lm_alllm.adq_pop_tot],Coverage of unemployment benefits and ALMP (% of population) [per_lm_alllm.cov_pop_tot],Coverage of unemployment benefits and ALMP in poorest quintile (% of population) [per_lm_alllm.cov_q1_tot],Coverage of unemployment benefits and ALMP in richest quintile (% of population) [per_lm_alllm.cov_q5_tot],Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],"Unemployment with advanced education, female (% of female labor force with advanced education) [SL.UEM.ADVN.FE.ZS]","Unemployment with advanced education, male (% of male labor force with advanced education) [SL.UEM.ADVN.MA.ZS]",Unemployment with basic education (% of total labor force with basic education) [SL.UEM.BASC.ZS],"Unemployment with basic education, female (% of female labor force with basic education) [SL.UEM.BASC.FE.ZS]","Unemployment with basic education, male (% of male labor force with basic education) [SL.UEM.BASC.MA.ZS]",Unemployment with intermediate education (% of total labor force with intermediate education) [SL.UEM.INTM.ZS],"Unemployment with intermediate education, female (% of female labor force with intermediate education) [SL.UEM.INTM.FE.ZS]","Unemployment with intermediate education, male (% of male labor force with intermediate education) [SL.UEM.INTM.MA.ZS]","Unemployment, female (% of female labor force) (national estimate) [SL.UEM.TOTL.FE.NE.ZS]","Unemployment, male (% of male labor force) (national estimate) [SL.UEM.TOTL.MA.NE.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Wage and salaried workers, female (% of female employment) (modeled ILO estimate) [SL.EMP.WORK.FE.ZS]","Wage and salaried workers, male (% of male employment) (modeled ILO estimate) [SL.EMP.WORK.MA.ZS]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]"
2000,YR2000,Greece,GRC,..,..,..,..,8.457,12.756,5.065,9.604,15.412,6.59,14.956,22.1,9.693,17.348,7.406,11.345,61.0157282422451,56.3418763496055,58.0472883474058
2000,YR2000,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1,11.98,11.02,..,..,..
2000,YR2000,Hungary,HUN,..,..,..,..,1.419,1.278,1.561,11.499,9.56,13.304,6.446,5.895,6.85,5.787,7.19,6.563,88.918277760475,80.9912330603317,84.7734551587697
2000,YR2000,Iceland,ISL,..,..,..,..,..,..,..,2.982,3.61,2.3,1.281,2.124,0.792,2.625,1.323,1.936,91.1816669460815,76.6012711328713,83.4720939277554
2000,YR2000,Ireland,IRL,..,..,..,..,1.748,1.963,1.545,7.907,8.304,7.729,2.991,3.497,2.586,4.267,4.353,4.318,90.7885688443147,74.0094939195467,80.8893676201903
2000,YR2000,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.8,0.6,..,..,..
2000,YR2000,Italy,ITA,..,..,..,..,6.064,8.569,3.989,12.039,17.457,9.511,10.639,14.41,7.663,14.846,8.316,10.834,79.2890281013158,67.6936957076556,71.9597513883242
2000,YR2000,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.75,54.4449892045223,62.3592881197197,58.5204444895588
2000,YR2000,Kosovo,XKX,..,..,..,..,6.557,12.477,4.567,11.099,10.437,11.537,14.087,22.167,11.966,12.687,11.112,11.629,..,..,..
2000,YR2000,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.54,62.9681534597791,58.1559003100865,60.4062637779532
2000,YR2000,Latvia,LVA,..,..,..,..,7.179,7.279,7.054,21.064,17.146,23.399,14.789,14.791,14.788,13.373,14.985,14.211,84.7753902606566,81.608803260283,83.1449298197799
2000,YR2000,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.27,..,..,..
2000,YR2000,Lithuania,LTU,..,..,..,..,9.294,8.149,10.802,23.014,18.552,26.064,20.203,18.835,21.325,13.605,18.212,15.931,84.0718151456763,76.4364231138503,80.3245477598727
2000,YR2000,Luxembourg,LUX,..,..,..,..,1.195,2.011,..,3.662,3.962,3.444,1.91,3.064,1.186,3.142,1.821,2.345,91.9321234716815,89.7375748730851,90.6041831396293
2000,YR2000,Moldova,MDA,..,..,..,..,7.247,6.725,7.817,5.574,4.147,7.248,9.872,8.679,10.97,7.268,9.809,8.539,62.2750728170828,63.8234454432133,63.0172857999645
2000,YR2000,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,5.23,2.52,3.6,..,..,..
2000,YR2000,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.73507113042,78.436205574022,83.1673691657402
2000,YR2000,Netherlands,NLD,..,..,..,..,1.707,2.136,1.395,4.435,5.672,3.526,2.016,2.629,1.528,3.46,2.167,2.725,90.9116125987924,86.6827980231831,88.5463150260024
2000,YR2000,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,34.9,30.5,32.2,75.7509715486509,73.4326508870258,74.3293999034393
2000,YR2000,Norway,NOR,..,..,..,..,2.497,2.168,2.827,6.568,6.886,6.295,2.937,2.687,3.14,3.276,3.617,3.458,95.1798544466142,90.0399637696986,92.4580500885085
2000,YR2000,Poland,POL,..,..,..,..,4.206,4.877,3.418,19.573,19.682,19.486,15.75,18.464,13.552,16.676,13.448,14.928,77.8419569122408,68.3199028439494,72.6193495654307
2000,YR2000,Portugal,PRT,..,..,..,..,2.696,2.942,2.361,3.794,4.681,3.118,4.751,6.591,2.904,4.727,3.039,3.806,78.6609074521888,67.7932066477242,72.6801577405633
2000,YR2000,Romania,ROU,..,..,..,..,3.605,3.112,3.991,3.909,3.093,4.859,9.425,9.496,9.372,6.378,7.492,6.969,51.0896419976414,56.1303761947973,53.9128495554447
2000,YR2000,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.719,96.2669039571071,94.8110718740349,95.5168892211424
2000,YR2000,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1,1.7,2.8,..,..,..
2000,YR2000,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6,62.091227232366,61.4577619036543,61.7313910382036
2000,YR2000,Slovak Republic,SVK,..,..,..,..,5.452,4.424,6.345,39.115,33.522,46.02,17.868,18.123,17.663,18.404,18.666,18.546,93.9179679159904,86.1360339926368,89.7119841346951
2000,YR2000,Slovenia,SVN,..,..,..,..,2.197,2.886,1.358,10.569,9.761,11.409,6.947,7.408,6.607,7.063,6.793,6.918,85.7572285698368,80.3141531935263,82.8178881771659
2000,YR2000,Spain,ESP,..,..,..,..,10.854,15.282,6.962,15.224,23.454,10.802,13.796,20.77,8.456,20.326,9.478,13.785,84.5988528687668,77.0647690489972,79.8099622933387
2000,YR2000,Sweden,SWE,..,..,..,..,2.961,2.254,3.758,8.125,8.24,8.041,5.697,5.491,5.878,4.999,5.891,5.466,93.9799460842324,84.2214929935844,88.9071354941296
2000,YR2000,Switzerland,CHE,..,..,..,..,1.369,2.107,1.095,4.702,4.462,4.924,2.454,2.816,2.093,3.118,2.292,2.658,84.7339942894235,79.8226292417368,81.9844519784008
2000,YR2000,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7,63.0994429691155,64.4767806594752,63.9676391883951
2000,YR2000,Turkiye,TUR,..,..,..,..,..,..,..,5.724,4.42,6.08,10.64,16.437,8.93,6.25,6.575,6.488,35.188094478949,53.4808613465619,48.5975085692086
2000,YR2000,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.5375423491077,59.8773157104858,58.0553571047553
2000,YR2000,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.707,81.1582462424434,78.158185480482,79.6773349138576
2000,YR2000,United Kingdom,GBR,..,..,..,..,2.452,2.19,2.669,8.743,6.739,11.03,4.976,4.756,5.124,4.86,6.137,5.558,92.6552742378351,83.2916931671784,87.595167779969
2000,YR2000,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,64.7267361116597,36.1515469549985,46.8017409257103
2001,YR2001,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,19.9,14.2,16.4,36.3230268757047,36.0790511310122,36.1827321328908
2001,YR2001,Austria,AUT,..,..,..,..,1.892,2.353,1.588,6.941,6.716,7.185,3.614,3.556,3.658,4.126,3.912,4.007,83.8196710077072,81.4615985730387,82.4982139168159
2001,YR2001,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Armenia,ARM,..,..,..,..,33.129,37.113,28.874,35.645,36.192,35.286,38.831,45.38,33.451,40.459,31.959,35.964,30.8120680269865,33.0554646090802,31.9837543035414
2001,YR2001,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,11.53,10.34,10.91,27.7779820505514,34.2105386274427,30.9657151542161
2001,YR2001,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,2.6,1.9,2.3,97.5483195386668,93.2203047449928,95.4106910704644
2001,YR2001,Belgium,BEL,..,..,..,..,3.116,3.404,2.842,10.842,12.147,10.099,5.024,6.814,3.734,6.921,5.629,6.178,87.6617888548917,82.688085946012,84.781780413727
2001,YR2001,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,17.03,20.573,15.313,6.645,6.751,6.571,17.804,15.149,16.1,72.3888280030554,79.3772401779534,76.6024470026816
2001,YR2001,Bulgaria,BGR,..,..,..,..,8.841,9.157,8.4,33.15,33.054,33.218,19.362,18.978,19.67,18.861,20.864,19.921,87.671187125119,81.1593754064751,84.2558636471922
2001,YR2001,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.6657196656866,78.1059882347026,82.6692743650873
2001,YR2001,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,17.855,14.106,15.822,79.1354613326479,73.1395193343904,75.7468390445084
2001,YR2001,Cyprus,CYP,..,..,..,..,1.953,2.493,1.543,5.201,8.092,3.277,4.057,5.881,2.466,5.806,2.665,4.043,84.0582815513178,71.0614181035616,76.3385905815692
2001,YR2001,Czechia,CZE,..,..,..,..,4.48,5.594,3.002,23.324,21.314,26.216,7.243,9.063,5.864,9.876,6.738,8.128,89.7880833886416,81.1609485684605,84.905365507512
2001,YR2001,Denmark,DNK,..,..,..,..,3.421,3.209,3.651,6.131,7.469,5.005,3.878,4.763,3.17,4.782,3.624,4.164,93.8924044889201,88.7255199609752,91.1212963017171
2001,YR2001,Estonia,EST,..,..,..,..,7.943,7.264,8.932,20.077,18.978,20.683,14.413,16.352,12.769,13.237,13.037,13.134,96.0987385142501,89.2876394803515,92.6093485690613
2001,YR2001,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..
2001,YR2001,Finland,FIN,..,..,..,..,4.28,4.654,3.832,17.484,18.964,16.352,10.58,11.623,9.695,10.757,9.86,10.29,91.9344829765961,82.5670277128267,87.0195326980989
2001,YR2001,France,FRA,..,..,..,..,4.848,5.448,4.244,13.168,15.455,11.212,7.591,10.207,5.598,10.511,7,8.61,92.3326529404646,86.4815260136249,89.1006239848186
2001,YR2001,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,10.65,11.63,11.16,35.5499862567449,35.8516601017528,35.7027801947679
2001,YR2001,Germany,DEU,..,..,..,..,4.133,4.865,3.711,11.549,10.05,13.008,8.042,7.912,8.152,7.78,7.768,7.773,91.587985414073,86.71776375593,88.8680251018437
2001,YR2001,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Greece,GRC,..,..,..,..,7.997,11.754,4.998,9.521,15.277,6.624,13.71,20.195,8.979,16.323,7.166,10.764,64.2256399247019,58.1871124575617,60.3908819678839
2001,YR2001,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,7.71,11.26,9.53,..,..,..
2001,YR2001,Hungary,HUN,..,..,..,..,1.216,1.344,1.084,11.177,8.402,13.855,5.242,4.787,5.576,4.877,6.319,5.671,89.3315047796737,81.7300855093337,85.3618905511201
2001,YR2001,Iceland,ISL,..,..,..,..,0.834,..,..,2.857,3.018,2.685,1.018,1.862,..,2.24,1.555,1.874,91.6236271129965,77.3178360862325,84.0052724603816
2001,YR2001,Ireland,IRL,..,..,..,..,1.662,1.771,1.559,6.424,6.306,6.477,3.012,3.375,2.724,3.549,3.776,3.684,91.3558593524465,74.8248771587036,81.6567015076059
2001,YR2001,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,1.45,1.72,1.6,..,..,..
2001,YR2001,Italy,ITA,..,..,..,..,5.479,7.471,3.768,10.98,16.201,8.446,9.207,12.024,6.971,13.037,7.403,9.599,79.3170569916804,68.0497322341898,72.2752027970108
2001,YR2001,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,12.05,8.88,10.43,55.12573685512,62.9209115423714,59.1133084442634
2001,YR2001,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,70,52,57,..,..,..
2001,YR2001,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.84,62.9981440405595,58.2008903702091,60.4348940590787
2001,YR2001,Latvia,LVA,..,..,..,..,5.817,5.427,6.381,22.058,19.256,23.871,13.693,13.381,13.994,12.469,15.125,13.821,84.5270679475355,80.4120536051024,82.4477134735404
2001,YR2001,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.12,..,..,..
2001,YR2001,Lithuania,LTU,..,..,..,..,7.291,5.554,9.817,23.027,17.297,26.782,19.434,17.825,20.879,14.1,19.51,16.84,84.0848171411698,75.4103288285205,79.8286295032942
2001,YR2001,Luxembourg,LUX,..,..,..,..,1.422,1.84,1.167,2.52,2.242,2.723,1.433,2.331,0.852,2.167,1.562,1.805,93.5666906417326,92.228512609367,92.7635257840668
2001,YR2001,Moldova,MDA,..,..,..,..,5.972,5.694,6.289,5.722,3.767,7.997,8.29,7.032,9.45,5.993,8.746,7.366,59.8309498268036,61.534052596089,60.6428104849032
2001,YR2001,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.7862232779097,78.4502018980466,83.2141032192131
2001,YR2001,Netherlands,NLD,..,..,..,..,1.594,1.609,1.584,3.023,3.756,2.48,1.654,1.988,1.387,2.515,1.815,2.119,90.9307488764624,86.442540426753,88.4419015812874
2001,YR2001,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,31.99,29.48,30.52,69.6959453603065,70.2879208534746,70.0546339830547
2001,YR2001,Norway,NOR,..,..,..,..,2.399,2.146,2.638,6.952,6.503,7.332,3.333,3.382,3.29,3.613,3.849,3.738,94.9183456973772,90.0406065641401,92.337416491701
2001,YR2001,Poland,POL,..,..,..,..,5.62,6.635,4.428,23.469,24.126,22.933,19.651,22.135,17.63,20.097,17.017,18.435,77.2847179884633,67.7241093103751,72.0465976524298
2001,YR2001,Portugal,PRT,..,..,..,..,2.571,3.165,1.73,3.895,5.172,2.913,4.387,5.351,3.462,4.949,2.89,3.829,78.0692542566078,67.2276293262596,72.10692031223
2001,YR2001,Romania,ROU,..,..,..,..,3.891,4.214,3.622,3.977,2.64,5.524,8.572,8.888,8.334,6.01,7.048,6.561,51.1148673129658,56.1516037301222,53.9326150157677
2001,YR2001,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.052,96.1036909348612,94.6538817024625,95.3589198919685
2001,YR2001,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,15,11.1,12.8,62.3313033655204,61.3187516260552,61.7575170167437
2001,YR2001,Slovak Republic,SVK,..,..,..,..,5.023,4.907,5.13,42.827,36.309,50.726,18.487,18.22,18.7,18.596,19.614,19.148,93.6203534523791,85.5359022896915,89.2621078346728
2001,YR2001,Slovenia,SVN,..,..,..,..,2.252,2.225,2.288,8.924,8.415,9.443,5.503,6.263,4.961,6.015,5.401,5.682,85.3287464895991,79.7417617966905,82.2820953104997
2001,YR2001,Spain,ESP,..,..,..,..,7.82,10.891,5.163,11.625,17.822,8.438,10.495,15.469,6.849,15.038,7.346,10.348,84.8216136582069,77.1404440200893,79.9670063202503
2001,YR2001,Sweden,SWE,..,..,..,..,2.288,2.122,2.496,7.814,7.787,7.835,4.41,4.095,4.678,4.397,5.033,4.73,94.154218061759,84.8736768821265,89.306729989975
2001,YR2001,Switzerland,CHE,..,..,..,..,1.463,3.163,0.781,5.366,5.737,5.024,2.159,2.99,1.31,3.458,1.702,2.49,85.6475353229293,80.6029714929209,82.841151307829
2001,YR2001,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3,63.1663506902997,64.9076909443585,64.2622552603987
2001,YR2001,Turkiye,TUR,..,..,..,..,..,..,..,7.921,6.365,8.382,13.269,20.286,11.367,7.474,8.713,8.373,33.1223218328909,52.5295166986748,47.1799963315007
2001,YR2001,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.2496403205541,60.4799037214871,58.7238762182015
2001,YR2001,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.061,81.0895444610162,78.1551052287326,79.6437696788188
2001,YR2001,United Kingdom,GBR,..,..,..,..,2.21,1.999,2.39,7.665,5.985,9.52,4.047,3.711,4.278,4.113,5.182,4.696,92.738169242925,83.2947631082333,87.6406515111004
2001,YR2001,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,64.7742752010319,36.3687902590186,47.0117274584128
2002,YR2002,Albania,ALB,..,..,..,..,2.32,3.127,1.774,3.937,3.44,4.396,7.482,10.011,5.803,4.978,4.329,4.615,37.4135858935331,36.9326893167245,37.1366837286123
2002,YR2002,Austria,AUT,..,..,..,..,1.764,1.869,1.677,7.997,7.107,8.993,4.738,4.33,5.041,4.533,5.113,4.852,83.777933659494,81.1180251188332,82.3049676485047
2002,YR2002,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.0212848157837,33.7142241555892,32.4188457928324
2002,YR2002,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,10.38,9.72,10.04,27.2990068505728,33.9485785004749,30.5639660715914
2002,YR2002,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,2.3,3,97.5681652362597,93.2698070682658,95.4470716334893
2002,YR2002,Belgium,BEL,..,..,..,..,3.477,3.645,3.312,11.187,14.02,9.581,6.537,7.859,5.567,7.797,6.243,6.91,87.5488244409493,82.3590975181148,84.5630229483566
2002,YR2002,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.7931645117831,78.1920260962247,76.0494355613839
2002,YR2002,Bulgaria,BGR,..,..,..,..,8.225,8.728,7.504,29.645,29.39,29.828,17.666,17.659,17.672,17.361,18.776,18.11,87.5500101152535,81.5963659961064,84.416784944287
2002,YR2002,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.8017443374121,78.176175216371,82.8178743000085
2002,YR2002,Croatia,HRV,..,..,..,..,9.502,10.008,8.972,13.661,16.241,11.222,17.097,20.12,14.824,17.283,13.184,15.053,79.4751916007454,73.7446104605882,76.2446517695423
2002,YR2002,Cyprus,CYP,..,..,..,..,2.347,3.437,1.521,3.918,5.339,2.963,3.404,3.98,2.888,4.253,2.604,3.336,84.1171552489941,71.8962185216174,76.9639657014326
2002,YR2002,Czechia,CZE,..,..,..,..,3.332,3.958,2.539,20.667,18.571,23.725,6.677,8.589,5.235,9.028,5.899,7.28,89.3272470593692,79.9513927217868,84.0048885700953
2002,YR2002,Denmark,DNK,..,..,..,..,3.625,3.517,3.739,6.917,7.326,6.601,3.653,3.69,3.623,4.318,4.236,4.274,93.8294785088866,88.7484511205541,91.1148654772738
2002,YR2002,Estonia,EST,..,..,..,..,5.06,4.763,5.528,23.186,18.337,26.402,10.061,9.8,10.269,8.679,11.314,10.026,96.13054028488,89.3578684810305,92.7114128128977
2002,YR2002,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Finland,FIN,..,..,..,..,4.043,4.194,3.865,18.829,19.83,18.054,10.388,10.204,10.547,10.172,10.656,10.423,91.9663072175208,82.6668784368765,87.1395398037729
2002,YR2002,France,FRA,..,..,..,..,5.486,5.404,5.569,12.946,14.02,12.04,7.731,9.829,6.143,9.799,7.772,8.702,92.4250962352897,86.5990759030887,89.2298882194352
2002,YR2002,Georgia,GEO,..,..,..,..,16.81,15.56,17.97,1.25,1.15,1.33,34.1,26.5,42,11.01,14.01,12.59,36.043449384133,35.2125953858488,35.6200892637657
2002,YR2002,Germany,DEU,..,..,..,..,4.261,4.794,3.941,13.338,11.565,15.038,8.664,8.242,9.021,8.214,8.696,8.482,91.722648775821,86.6472790526569,88.9089606200194
2002,YR2002,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Greece,GRC,..,..,..,..,7.451,10.636,4.842,8.877,14.364,6.057,13.495,20.384,8.542,15.808,6.761,10.346,64.6749161006082,58.9616598555714,61.0660186422038
2002,YR2002,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,7.82,9.76,8.82,..,..,..
2002,YR2002,Hungary,HUN,..,..,..,..,1.729,2.191,1.243,11.35,9.005,13.726,5.055,4.715,5.304,5.078,6.045,5.608,89.8141563193207,82.9364195269072,86.2181839885903
2002,YR2002,Iceland,ISL,..,..,..,..,1.166,..,1.415,4.51,3.562,5.618,2.096,2.331,1.965,2.648,3.287,2.988,91.5595031215807,77.3116113062,84.039042415476
2002,YR2002,Ireland,IRL,..,..,..,..,2.254,1.837,2.672,6.726,6.12,6.996,3.645,3.927,3.419,3.748,4.548,4.216,91.6372165987751,74.9697512843307,81.9766023013085
2002,YR2002,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.7,0.5,..,..,..
2002,YR2002,Italy,ITA,..,..,..,..,5.513,7.618,3.656,10.624,15.741,8.12,8.723,11.565,6.487,12.614,7.021,9.211,79.5491108480083,68.5192864147158,72.6797118521703
2002,YR2002,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,11.21,7.53,9.33,56.929244334192,64.9424634045155,61.0316056237753
2002,YR2002,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,74.5,45.2,55,..,..,..
2002,YR2002,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,14.27,11.22,12.55,63.0642593027978,58.1370421546898,60.4261933961249
2002,YR2002,Latvia,LVA,..,..,..,..,6.567,6.685,6.404,22.788,18.426,24.942,13.789,13.989,13.585,12.763,14.856,13.829,85.8270685402418,81.2050660553358,83.486038258353
2002,YR2002,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.45,..,..,..
2002,YR2002,Lithuania,LTU,..,..,..,..,6.673,7.117,6.003,18.056,14.902,19.909,14.441,15.167,13.799,12.784,13.223,13.008,82.9518216509803,75.6503353686839,79.2278567420852
2002,YR2002,Luxembourg,LUX,..,..,..,..,1.72,1.564,1.814,4.648,6.402,3.291,1.54,2.255,1.082,3.63,1.934,2.621,93.0681862534639,91.4994559303591,92.1278404497781
2002,YR2002,Moldova,MDA,..,..,..,..,6.07,5.398,6.828,5.086,3.404,7.033,7.726,6.545,8.862,5.559,8.169,6.845,58.3914849089304,59.466937715286,58.8972572883499
2002,YR2002,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.7596012488974,78.3570865859772,83.1719514790381
2002,YR2002,Netherlands,NLD,..,..,..,..,1.732,1.681,1.769,3.678,4.39,3.145,2.085,2.336,1.883,2.887,2.296,2.554,90.9830849453014,86.1232770942507,88.302855450742
2002,YR2002,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,32.31,31.71,31.94,71.6234236783768,70.0237956683817,70.6666276090354
2002,YR2002,Norway,NOR,..,..,..,..,2.609,2.498,2.721,7.981,8.642,7.419,3.44,3.483,3.403,4.094,3.957,4.022,95.1081229648758,89.9493260520388,92.3874181202096
2002,YR2002,Poland,POL,..,..,..,..,7.107,8.198,5.769,26.318,26.133,26.464,21.506,23.396,19.986,21.25,19.327,20.211,77.2506363861248,67.2512560783202,71.7791639373549
2002,YR2002,Portugal,PRT,..,..,..,..,3.919,5.297,1.678,4.438,5.175,3.881,5.306,6.053,4.583,5.311,3.812,4.497,78.730663103208,67.2984297003632,72.4728704024899
2002,YR2002,Romania,ROU,..,..,..,..,4.039,4.308,3.806,5.865,4.053,7.86,9.977,10.478,9.603,7.597,8.551,8.112,58.3315156357982,61.7404352525839,60.2370079869799
2002,YR2002,Russian Federation,RUS,..,..,..,..,12.19,12.3,12.06,14.62,13.98,15.05,5.55,5.14,5.93,..,..,7.958,95.8835913520883,94.3908643436077,95.1230539688124
2002,YR2002,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8,12.4,13.8,62.56476358484,61.2000471821848,61.7940760850834
2002,YR2002,Slovak Republic,SVK,..,..,..,..,4.601,5.097,4.112,45.705,40.095,52.303,17.672,17.956,17.448,18.57,18.517,18.541,93.723082787432,84.8919202770465,88.9166855410968
2002,YR2002,Slovenia,SVN,..,..,..,..,2.458,2.89,1.93,8.549,8.301,8.81,6.015,6.627,5.574,6.27,5.626,5.922,86.2183549158294,80.40612845778,83.0616795664466
2002,YR2002,Spain,ESP,..,..,..,..,8.692,12.178,5.52,12.433,18.581,9.186,11.392,16.981,7.034,16.042,7.858,11.146,85.7455304335703,78.1547567234937,81.0231345424005
2002,YR2002,Sweden,SWE,..,..,..,..,2.663,2.124,3.346,7.831,8.942,7.054,4.733,4.304,5.098,4.622,5.278,4.965,94.1804099786068,84.8142570723734,89.298200139621
2002,YR2002,Switzerland,CHE,..,..,..,..,2.209,2.615,2.036,5.066,4.705,5.405,2.659,2.817,2.497,3.096,2.781,2.924,85.7669069294242,80.820483341541,83.0532727715551
2002,YR2002,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,63.2151188714482,65.413232315885,64.5954139380127
2002,YR2002,Turkiye,TUR,..,..,..,..,..,..,..,9.786,6.869,10.71,14.698,23.954,12.045,9.438,10.705,10.345,36.9078179328082,54.8797183856979,49.7556862734876
2002,YR2002,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.5367916319773,60.6217708652637,58.9500513210855
2002,YR2002,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.136,81.1222601614474,78.2471849555651,79.7082137033886
2002,YR2002,United Kingdom,GBR,..,..,..,..,2.614,2.105,3.068,8.074,6.276,10.041,4.248,4.082,4.364,4.362,5.606,5.037,92.6026542041238,83.2087922995574,87.5604161350769
2002,YR2002,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,64.8697893325961,36.6571194914029,47.2732969352536
